m22,m33,m23,k,min,max,file,difference,label
1.2452600000000001e-24,5.68588e-27,-8.30169e-28,1.9e-14,0.10851,0.59289,FeCrCo_m22_1.24526e-24_m33_5.68588e-27_m23_-8.30169e-28_k_1.9e-14.png,0.48438,1
1.2452600000000001e-24,5.68588e-27,-8.30169e-28,5e-14,0.09901,0.55966,FeCrCo_m22_1.24526e-24_m33_5.68588e-27_m23_-8.30169e-28_k_5e-14.png,0.46065,1
1.7433600000000003e-24,5.68588e-27,-8.30169e-28,7e-14,0.11445,0.54245,FeCrCo_m22_1.74336e-24_m33_5.68588e-27_m23_-8.30169e-28_k_7e-14.png,0.428,1
1.74336e-26,5.68588e-27,-8.30169e-28,1e-14,0.11368,0.57523,FeCrCo_m22_1.74336e-26_m33_5.68588e-27_m23_-8.30169e-28_k_1e-14.png,0.46155,1
2.24146e-26,5.68588e-27,-8.30169e-28,1e-14,0.11092,0.57592,FeCrCo_m22_2.24146e-26_m33_5.68588e-27_m23_-8.30169e-28_k_1e-14.png,0.465,1
1.7433600000000003e-24,5.68588e-27,-8.30169e-28,1.5e-14,0.11008,0.59564,FeCrCo_m22_1.74336e-24_m33_5.68588e-27_m23_-8.30169e-28_k_1.5e-14.png,0.48556,1
1.2452600000000001e-24,5.68588e-27,-8.30169e-28,1.4e-14,0.11028,0.59729,FeCrCo_m22_1.24526e-24_m33_5.68588e-27_m23_-8.30169e-28_k_1.4e-14.png,0.48701,1
9.96204e-25,5.68588e-27,-8.30169e-28,1.2e-14,0.11133,0.59672,FeCrCo_m22_9.96204e-25_m33_5.68588e-27_m23_-8.30169e-28_k_1.2e-14.png,0.48539,1
7.47153e-25,5.68588e-27,-8.30169e-28,1.9e-14,0.10898,0.59518,FeCrCo_m22_7.47153e-25_m33_5.68588e-27_m23_-8.30169e-28_k_1.9e-14.png,0.4862,1
9.962040000000001e-26,5.68588e-27,-8.30169e-28,1e-14,0.10807,0.58905,FeCrCo_m22_9.96204e-26_m33_5.68588e-27_m23_-8.30169e-28_k_1e-14.png,0.48098,1
1.7433600000000003e-24,5.68588e-27,-8.30169e-28,4e-14,0.09846,0.56757,FeCrCo_m22_1.74336e-24_m33_5.68588e-27_m23_-8.30169e-28_k_4e-14.png,0.46911,1
2.49051e-24,5.68588e-27,-8.30169e-28,1.5e-14,0.1073,0.58896,FeCrCo_m22_2.49051e-24_m33_5.68588e-27_m23_-8.30169e-28_k_1.5e-14.png,0.48166,1
1.7433600000000003e-24,5.68588e-27,-8.30169e-28,1.4e-14,0.1096,0.59542,FeCrCo_m22_1.74336e-24_m33_5.68588e-27_m23_-8.30169e-28_k_1.4e-14.png,0.48582,1
1.9924099999999999e-25,5.68588e-27,-8.30169e-28,1e-14,0.10885,0.59401,FeCrCo_m22_1.99241e-25_m33_5.68588e-27_m23_-8.30169e-28_k_1e-14.png,0.48516,1
1.2452600000000001e-24,5.68588e-27,-8.30169e-28,7e-15,0.11294,0.59971,FeCrCo_m22_1.24526e-24_m33_5.68588e-27_m23_-8.30169e-28_k_7e-15.png,0.48677,1
1.24525e-25,5.68588e-27,-8.30169e-28,1.6e-14,0.10759,0.58648,FeCrCo_m22_1.24525e-25_m33_5.68588e-27_m23_-8.30169e-28_k_1.6e-14.png,0.47889,1
4.9810200000000003e-26,5.68588e-27,-8.30169e-28,1.2e-14,0.10865,0.58281,FeCrCo_m22_4.98102e-26_m33_5.68588e-27_m23_-8.30169e-28_k_1.2e-14.png,0.47416,1
9.96204e-25,5.68588e-27,-8.30169e-28,1.7e-14,0.10895,0.59541,FeCrCo_m22_9.96204e-25_m33_5.68588e-27_m23_-8.30169e-28_k_1.7e-14.png,0.48646,1
2.24146e-25,5.68588e-27,-8.30169e-28,1.6e-14,0.10785,0.58888,FeCrCo_m22_2.24146e-25_m33_5.68588e-27_m23_-8.30169e-28_k_1.6e-14.png,0.48103,1
2.24146e-25,5.68588e-27,-8.30169e-28,6e-14,0.11324,0.5575,FeCrCo_m22_2.24146e-25_m33_5.68588e-27_m23_-8.30169e-28_k_6e-14.png,0.44426,1
2.24146e-26,5.68588e-27,-8.30169e-28,1.6e-14,0.11639,0.56723,FeCrCo_m22_2.24146e-26_m33_5.68588e-27_m23_-8.30169e-28_k_1.6e-14.png,0.45084,1
7.47153e-25,5.68588e-27,-8.30169e-28,7e-14,0.1107,0.54774,FeCrCo_m22_7.47153e-25_m33_5.68588e-27_m23_-8.30169e-28_k_7e-14.png,0.43704,1
4.98102e-25,5.68588e-27,-8.30169e-28,1.7e-14,0.10901,0.59164,FeCrCo_m22_4.98102e-25_m33_5.68588e-27_m23_-8.30169e-28_k_1.7e-14.png,0.48263,1
1.49431e-25,5.68588e-27,-8.30169e-28,1.9e-14,0.10768,0.5906,FeCrCo_m22_1.49431e-25_m33_5.68588e-27_m23_-8.30169e-28_k_1.9e-14.png,0.48292,1
9.96204e-25,5.68588e-27,-8.30169e-28,3e-14,0.10265,0.58232,FeCrCo_m22_9.96204e-25_m33_5.68588e-27_m23_-8.30169e-28_k_3e-14.png,0.47967,1
2.24146e-25,5.68588e-27,-8.30169e-28,3e-14,0.10668,0.58777,FeCrCo_m22_2.24146e-25_m33_5.68588e-27_m23_-8.30169e-28_k_3e-14.png,0.48109,1
2.49051e-24,5.68588e-27,-8.30169e-28,1.3e-14,0.11082,0.59678,FeCrCo_m22_2.49051e-24_m33_5.68588e-27_m23_-8.30169e-28_k_1.3e-14.png,0.48596,1
7.471530000000001e-26,5.68588e-27,-8.30169e-28,7e-15,0.10843,0.58961,FeCrCo_m22_7.47153e-26_m33_5.68588e-27_m23_-8.30169e-28_k_7e-15.png,0.48118,1
2.24146e-25,5.68588e-27,-8.30169e-28,4e-15,0.11056,0.59822,FeCrCo_m22_2.24146e-25_m33_5.68588e-27_m23_-8.30169e-28_k_4e-15.png,0.48766,1
1.2452600000000001e-24,5.68588e-27,-8.30169e-28,8e-14,0.11907,0.53722,FeCrCo_m22_1.24526e-24_m33_5.68588e-27_m23_-8.30169e-28_k_8e-14.png,0.41815,1
2.49051e-24,5.68588e-27,-8.30169e-28,5e-14,0.09955,0.5514,FeCrCo_m22_2.49051e-24_m33_5.68588e-27_m23_-8.30169e-28_k_5e-14.png,0.45185,1
1.99241e-24,5.68588e-27,-8.30169e-28,5e-15,0.11466,0.59313,FeCrCo_m22_1.99241e-24_m33_5.68588e-27_m23_-8.30169e-28_k_5e-15.png,0.47847,1
7.47153e-25,5.68588e-27,-8.30169e-28,1e-14,0.11075,0.59509,FeCrCo_m22_7.47153e-25_m33_5.68588e-27_m23_-8.30169e-28_k_1e-14.png,0.48434,1
2.4905100000000002e-26,5.68588e-27,-8.30169e-28,3e-15,0.10913,0.58489,FeCrCo_m22_2.49051e-26_m33_5.68588e-27_m23_-8.30169e-28_k_3e-15.png,0.47576,1
2.24146e-24,5.68588e-27,-8.30169e-28,4e-14,0.09776,0.56279,FeCrCo_m22_2.24146e-24_m33_5.68588e-27_m23_-8.30169e-28_k_4e-14.png,0.46503,1
1.74336e-26,5.68588e-27,-8.30169e-28,2e-15,0.10918,0.58508,FeCrCo_m22_1.74336e-26_m33_5.68588e-27_m23_-8.30169e-28_k_2e-15.png,0.4759,1
1.99241e-24,5.68588e-27,-8.30169e-28,1e-14,0.11245,0.59759,FeCrCo_m22_1.99241e-24_m33_5.68588e-27_m23_-8.30169e-28_k_1e-14.png,0.48514,1
1.49431e-26,5.68588e-27,-8.30169e-28,3e-15,0.10859,0.58023,FeCrCo_m22_1.49431e-26_m33_5.68588e-27_m23_-8.30169e-28_k_3e-15.png,0.47164,1
1.7433600000000003e-24,5.68588e-27,-8.30169e-28,1.1e-14,0.11165,0.59778,FeCrCo_m22_1.74336e-24_m33_5.68588e-27_m23_-8.30169e-28_k_1.1e-14.png,0.48613,1
1.4943099999999998e-27,5.68588e-27,-8.30169e-28,2e-15,0.128,0.56263,FeCrCo_m22_1.49431e-27_m33_5.68588e-27_m23_-8.30169e-28_k_2e-15.png,0.43463,1
1.9924100000000002e-26,5.68588e-27,-8.30169e-28,1e-14,0.11205,0.57451,FeCrCo_m22_1.99241e-26_m33_5.68588e-27_m23_-8.30169e-28_k_1e-14.png,0.46246,1
7.47153e-27,5.68588e-27,-8.30169e-28,5e-15,0.11018,0.57568,FeCrCo_m22_7.47153e-27_m33_5.68588e-27_m23_-8.30169e-28_k_5e-15.png,0.4655,1
7.47153e-25,5.68588e-27,-8.30169e-28,1.1e-14,0.11136,0.59006,FeCrCo_m22_7.47153e-25_m33_5.68588e-27_m23_-8.30169e-28_k_1.1e-14.png,0.4787,1
2.24146e-25,5.68588e-27,-8.30169e-28,3e-14,0.10668,0.58777,FeCrCo_m22_2.24146e-25_m33_5.68588e-27_m23_-8.30169e-28_k_3e-14.png,0.48109,1
1.49431e-25,5.68588e-27,-8.30169e-28,1.3e-14,0.10769,0.59021,FeCrCo_m22_1.49431e-25_m33_5.68588e-27_m23_-8.30169e-28_k_1.3e-14.png,0.48252,1
2.24146e-24,5.68588e-27,-8.30169e-28,1e-14,0.11234,0.5986,FeCrCo_m22_2.24146e-24_m33_5.68588e-27_m23_-8.30169e-28_k_1e-14.png,0.48626,1
2.4905100000000002e-26,5.68588e-27,-8.30169e-28,4e-15,0.10864,0.58386,FeCrCo_m22_2.49051e-26_m33_5.68588e-27_m23_-8.30169e-28_k_4e-15.png,0.47522,1
1.99241e-24,5.68588e-27,-8.30169e-28,6e-14,0.10789,0.54923,FeCrCo_m22_1.99241e-24_m33_5.68588e-27_m23_-8.30169e-28_k_6e-14.png,0.44134,1
9.96204e-25,5.68588e-27,-8.30169e-28,6e-15,0.11311,0.60172,FeCrCo_m22_9.96204e-25_m33_5.68588e-27_m23_-8.30169e-28_k_6e-15.png,0.48861,1
9.962040000000001e-26,5.68588e-27,-8.30169e-28,1.9e-14,0.10711,0.58538,FeCrCo_m22_9.96204e-26_m33_5.68588e-27_m23_-8.30169e-28_k_1.9e-14.png,0.47827,1
9.96204e-25,5.68588e-27,-8.30169e-28,1e-13,0.16521,0.50059,FeCrCo_m22_9.96204e-25_m33_5.68588e-27_m23_-8.30169e-28_k_1e-13.png,0.33538,1
9.96204e-25,5.68588e-27,-8.30169e-28,2e-14,0.10826,0.59434,FeCrCo_m22_9.96204e-25_m33_5.68588e-27_m23_-8.30169e-28_k_2e-14.png,0.48608,1
7.471530000000001e-26,5.68588e-27,-8.30169e-28,1.2e-14,0.10813,0.58653,FeCrCo_m22_7.47153e-26_m33_5.68588e-27_m23_-8.30169e-28_k_1.2e-14.png,0.4784,1
1.9924100000000002e-26,5.68588e-27,-8.30169e-28,6e-15,0.1091,0.57785,FeCrCo_m22_1.99241e-26_m33_5.68588e-27_m23_-8.30169e-28_k_6e-15.png,0.46875,1
1.4943100000000002e-24,5.68588e-27,-8.30169e-28,4e-14,0.10003,0.57183,FeCrCo_m22_1.49431e-24_m33_5.68588e-27_m23_-8.30169e-28_k_4e-14.png,0.4718,1
4.9810200000000003e-26,5.68588e-27,-8.30169e-28,1.1e-14,0.10839,0.58326,FeCrCo_m22_4.98102e-26_m33_5.68588e-27_m23_-8.30169e-28_k_1.1e-14.png,0.47487,1
4.9810200000000003e-26,5.68588e-27,-8.30169e-28,1.9e-14,0.1088,0.57844,FeCrCo_m22_4.98102e-26_m33_5.68588e-27_m23_-8.30169e-28_k_1.9e-14.png,0.46964,1
1.74336e-25,5.68588e-27,-8.30169e-28,9e-15,0.1083,0.59379,FeCrCo_m22_1.74336e-25_m33_5.68588e-27_m23_-8.30169e-28_k_9e-15.png,0.48549,1
1.9924099999999999e-25,5.68588e-27,-8.30169e-28,3e-14,0.10675,0.58763,FeCrCo_m22_1.99241e-25_m33_5.68588e-27_m23_-8.30169e-28_k_3e-14.png,0.48088,1
2.24146e-24,5.68588e-27,-8.30169e-28,7e-14,0.11324,0.54,FeCrCo_m22_2.24146e-24_m33_5.68588e-27_m23_-8.30169e-28_k_7e-14.png,0.42676,1
7.47153e-25,5.68588e-27,-8.30169e-28,1.9e-14,0.10898,0.59518,FeCrCo_m22_7.47153e-25_m33_5.68588e-27_m23_-8.30169e-28_k_1.9e-14.png,0.4862,1
2.49051e-25,5.68588e-27,-8.30169e-28,2e-14,0.10732,0.59294,FeCrCo_m22_2.49051e-25_m33_5.68588e-27_m23_-8.30169e-28_k_2e-14.png,0.48562,1
9.962039999999999e-27,5.68588e-27,-8.30169e-28,1.4e-14,0.42447,0.47587,FeCrCo_m22_9.96204e-27_m33_5.68588e-27_m23_-8.30169e-28_k_1.4e-14.png,0.0514,1
2.24146e-24,5.68588e-27,-8.30169e-28,1.1e-14,0.11234,0.59834,FeCrCo_m22_2.24146e-24_m33_5.68588e-27_m23_-8.30169e-28_k_1.1e-14.png,0.486,1
2.24146e-25,5.68588e-27,-8.30169e-28,5e-14,0.10424,0.56866,FeCrCo_m22_2.24146e-25_m33_5.68588e-27_m23_-8.30169e-28_k_5e-14.png,0.46442,1
1.4943100000000002e-24,5.68588e-27,-8.30169e-28,6e-15,0.11403,0.59517,FeCrCo_m22_1.49431e-24_m33_5.68588e-27_m23_-8.30169e-28_k_6e-15.png,0.48114,1
2.49051e-25,5.68588e-27,-8.30169e-28,8e-14,0.38274,0.48067,FeCrCo_m22_2.49051e-25_m33_5.68588e-27_m23_-8.30169e-28_k_8e-14.png,0.09793,1
1.24525e-25,5.68588e-27,-8.30169e-28,3e-15,0.11076,0.59709,FeCrCo_m22_1.24525e-25_m33_5.68588e-27_m23_-8.30169e-28_k_3e-15.png,0.48633,1
7.471530000000001e-26,5.68588e-27,-8.30169e-28,1.3e-14,0.10835,0.58467,FeCrCo_m22_7.47153e-26_m33_5.68588e-27_m23_-8.30169e-28_k_1.3e-14.png,0.47632,1
1.99241e-24,5.68588e-27,-8.30169e-28,1.1e-14,0.11249,0.60142,FeCrCo_m22_1.99241e-24_m33_5.68588e-27_m23_-8.30169e-28_k_1.1e-14.png,0.48893,1
1.99241e-24,5.68588e-27,-8.30169e-28,1.5e-14,0.10869,0.5929,FeCrCo_m22_1.99241e-24_m33_5.68588e-27_m23_-8.30169e-28_k_1.5e-14.png,0.48421,1
4.98102e-25,5.68588e-27,-8.30169e-28,3e-14,0.10553,0.58657,FeCrCo_m22_4.98102e-25_m33_5.68588e-27_m23_-8.30169e-28_k_3e-14.png,0.48104,1
9.962040000000001e-26,5.68588e-27,-8.30169e-28,1.6e-14,0.10709,0.5857,FeCrCo_m22_9.96204e-26_m33_5.68588e-27_m23_-8.30169e-28_k_1.6e-14.png,0.47861,1
9.96204e-25,5.68588e-27,-8.30169e-28,9e-14,0.13123,0.53297,FeCrCo_m22_9.96204e-25_m33_5.68588e-27_m23_-8.30169e-28_k_9e-14.png,0.40174,1
1.9924099999999999e-25,5.68588e-27,-8.30169e-28,2e-15,0.1121,0.59757,FeCrCo_m22_1.99241e-25_m33_5.68588e-27_m23_-8.30169e-28_k_2e-15.png,0.48547,1
2.49051e-25,5.68588e-27,-8.30169e-28,7e-14,0.13577,0.53615,FeCrCo_m22_2.49051e-25_m33_5.68588e-27_m23_-8.30169e-28_k_7e-14.png,0.40038,1
4.9810200000000003e-26,5.68588e-27,-8.30169e-28,1.7e-14,0.10881,0.57917,FeCrCo_m22_4.98102e-26_m33_5.68588e-27_m23_-8.30169e-28_k_1.7e-14.png,0.47036,1
2.49051e-25,5.68588e-27,-8.30169e-28,1.2e-14,0.10836,0.59244,FeCrCo_m22_2.49051e-25_m33_5.68588e-27_m23_-8.30169e-28_k_1.2e-14.png,0.48408,1
1.2452600000000001e-24,5.68588e-27,-8.30169e-28,6e-14,0.10162,0.55504,FeCrCo_m22_1.24526e-24_m33_5.68588e-27_m23_-8.30169e-28_k_6e-14.png,0.45342,1
2.49051e-25,5.68588e-27,-8.30169e-28,1.6e-14,0.10811,0.59186,FeCrCo_m22_2.49051e-25_m33_5.68588e-27_m23_-8.30169e-28_k_1.6e-14.png,0.48375,1
2.4905099999999997e-27,5.68588e-27,-8.30169e-28,4e-15,0.16208,0.53922,FeCrCo_m22_2.49051e-27_m33_5.68588e-27_m23_-8.30169e-28_k_4e-15.png,0.37714,1
7.47153e-27,5.68588e-27,-8.30169e-28,5e-15,0.11018,0.57568,FeCrCo_m22_7.47153e-27_m33_5.68588e-27_m23_-8.30169e-28_k_5e-15.png,0.4655,1
7.471530000000001e-26,5.68588e-27,-8.30169e-28,2e-15,0.11062,0.59395,FeCrCo_m22_7.47153e-26_m33_5.68588e-27_m23_-8.30169e-28_k_2e-15.png,0.48333,1
1.9924100000000002e-26,5.68588e-27,-8.30169e-28,6e-15,0.1091,0.57785,FeCrCo_m22_1.99241e-26_m33_5.68588e-27_m23_-8.30169e-28_k_6e-15.png,0.46875,1
1.4943100000000002e-24,5.68588e-27,-8.30169e-28,7e-14,0.11451,0.54509,FeCrCo_m22_1.49431e-24_m33_5.68588e-27_m23_-8.30169e-28_k_7e-14.png,0.43058,1
2.24146e-24,5.68588e-27,-8.30169e-28,1.3e-14,0.11017,0.59623,FeCrCo_m22_2.24146e-24_m33_5.68588e-27_m23_-8.30169e-28_k_1.3e-14.png,0.48606,1
2.4905100000000002e-26,5.68588e-27,-8.30169e-28,5e-15,0.10883,0.58152,FeCrCo_m22_2.49051e-26_m33_5.68588e-27_m23_-8.30169e-28_k_5e-15.png,0.47269,1
2.49051e-25,5.68588e-27,-8.30169e-28,2e-14,0.10732,0.59294,FeCrCo_m22_2.49051e-25_m33_5.68588e-27_m23_-8.30169e-28_k_2e-14.png,0.48562,1
1.4943100000000002e-24,5.68588e-27,-8.30169e-28,1.7e-14,0.10928,0.59393,FeCrCo_m22_1.49431e-24_m33_5.68588e-27_m23_-8.30169e-28_k_1.7e-14.png,0.48465,1
1.4943100000000002e-24,5.68588e-27,-8.30169e-28,8e-14,0.12171,0.53707,FeCrCo_m22_1.49431e-24_m33_5.68588e-27_m23_-8.30169e-28_k_8e-14.png,0.41536,1
1.24526e-26,5.68588e-27,-8.30169e-28,1e-14,0.11596,0.56763,FeCrCo_m22_1.24526e-26_m33_5.68588e-27_m23_-8.30169e-28_k_1e-14.png,0.45167,1
1.7433600000000003e-24,5.68588e-27,-8.30169e-28,3e-14,0.09943,0.5718,FeCrCo_m22_1.74336e-24_m33_5.68588e-27_m23_-8.30169e-28_k_3e-14.png,0.47237,1
4.9810200000000003e-26,5.68588e-27,-8.30169e-28,3e-14,0.11891,0.56197,FeCrCo_m22_4.98102e-26_m33_5.68588e-27_m23_-8.30169e-28_k_3e-14.png,0.44306,1
1.9924099999999999e-25,5.68588e-27,-8.30169e-28,2e-14,0.10715,0.59038,FeCrCo_m22_1.99241e-25_m33_5.68588e-27_m23_-8.30169e-28_k_2e-14.png,0.48323,1
1.99241e-24,5.68588e-27,-8.30169e-28,1.6e-14,0.10844,0.59222,FeCrCo_m22_1.99241e-24_m33_5.68588e-27_m23_-8.30169e-28_k_1.6e-14.png,0.48378,1
1.24526e-27,5.68588e-27,-8.30169e-28,2e-15,0.19412,0.52127,FeCrCo_m22_1.24526e-27_m33_5.68588e-27_m23_-8.30169e-28_k_2e-15.png,0.32715,1
1.49431e-25,5.68588e-27,-8.30169e-28,4e-15,0.10977,0.59575,FeCrCo_m22_1.49431e-25_m33_5.68588e-27_m23_-8.30169e-28_k_4e-15.png,0.48598,1
1.7433600000000003e-24,5.68588e-27,-8.30169e-28,8e-14,0.12093,0.53173,FeCrCo_m22_1.74336e-24_m33_5.68588e-27_m23_-8.30169e-28_k_8e-14.png,0.4108,1
9.962040000000001e-26,5.68588e-27,-8.30169e-28,5e-15,0.10936,0.59206,FeCrCo_m22_9.96204e-26_m33_5.68588e-27_m23_-8.30169e-28_k_5e-15.png,0.4827,1
7.47153e-25,5.68588e-27,-8.30169e-28,4e-14,0.09932,0.57566,FeCrCo_m22_7.47153e-25_m33_5.68588e-27_m23_-8.30169e-28_k_4e-14.png,0.47634,1
4.98102e-25,5.68588e-27,-8.30169e-28,5e-14,0.10045,0.56927,FeCrCo_m22_4.98102e-25_m33_5.68588e-27_m23_-8.30169e-28_k_5e-14.png,0.46882,1
1.49431e-25,5.68588e-27,-8.30169e-28,1.6e-14,0.10752,0.59031,FeCrCo_m22_1.49431e-25_m33_5.68588e-27_m23_-8.30169e-28_k_1.6e-14.png,0.48279,1
9.96204e-25,5.68588e-27,-8.30169e-28,1.6e-14,0.10984,0.59588,FeCrCo_m22_9.96204e-25_m33_5.68588e-27_m23_-8.30169e-28_k_1.6e-14.png,0.48604,1
1.9924099999999999e-25,5.68588e-27,-8.30169e-28,5e-14,0.10571,0.56538,FeCrCo_m22_1.99241e-25_m33_5.68588e-27_m23_-8.30169e-28_k_5e-14.png,0.45967,1
1.9924099999999999e-25,5.68588e-27,-8.30169e-28,1.8e-14,0.10772,0.58915,FeCrCo_m22_1.99241e-25_m33_5.68588e-27_m23_-8.30169e-28_k_1.8e-14.png,0.48143,1
2.24146e-26,5.68588e-27,-8.30169e-28,7e-15,0.10926,0.57747,FeCrCo_m22_2.24146e-26_m33_5.68588e-27_m23_-8.30169e-28_k_7e-15.png,0.46821,1
4.98102e-25,5.68588e-27,-8.30169e-28,9e-15,0.10985,0.59798,FeCrCo_m22_4.98102e-25_m33_5.68588e-27_m23_-8.30169e-28_k_9e-15.png,0.48813,1
1.2452600000000001e-24,5.68588e-27,-8.30169e-28,9e-14,0.13027,0.53455,FeCrCo_m22_1.24526e-24_m33_5.68588e-27_m23_-8.30169e-28_k_9e-14.png,0.40428,1
9.96204e-25,5.68588e-27,-8.30169e-28,3e-14,0.10265,0.58232,FeCrCo_m22_9.96204e-25_m33_5.68588e-27_m23_-8.30169e-28_k_3e-14.png,0.47967,1
7.47153e-25,5.68588e-27,-8.30169e-28,1.5e-14,0.11003,0.59528,FeCrCo_m22_7.47153e-25_m33_5.68588e-27_m23_-8.30169e-28_k_1.5e-14.png,0.48525,1
1.2452600000000001e-24,5.68588e-27,-8.30169e-28,5e-14,0.09901,0.55966,FeCrCo_m22_1.24526e-24_m33_5.68588e-27_m23_-8.30169e-28_k_5e-14.png,0.46065,1
9.962039999999999e-27,5.68588e-27,-8.30169e-28,7e-15,0.11123,0.57384,FeCrCo_m22_9.96204e-27_m33_5.68588e-27_m23_-8.30169e-28_k_7e-15.png,0.46261,1
7.47153e-25,5.68588e-27,-8.30169e-28,8e-15,0.1115,0.5972,FeCrCo_m22_7.47153e-25_m33_5.68588e-27_m23_-8.30169e-28_k_8e-15.png,0.4857,1
4.9810199999999994e-27,5.68588e-27,-8.30169e-28,5e-15,0.11339,0.57331,FeCrCo_m22_4.98102e-27_m33_5.68588e-27_m23_-8.30169e-28_k_5e-15.png,0.45992,1
2.4905100000000002e-26,5.68588e-27,-8.30169e-28,1.8e-14,0.11736,0.56462,FeCrCo_m22_2.49051e-26_m33_5.68588e-27_m23_-8.30169e-28_k_1.8e-14.png,0.44726,1
7.47153e-25,5.68588e-27,-8.30169e-28,4e-14,0.09932,0.57566,FeCrCo_m22_7.47153e-25_m33_5.68588e-27_m23_-8.30169e-28_k_4e-14.png,0.47634,1
4.9810200000000003e-26,5.68588e-27,-8.30169e-28,1.7e-14,0.10881,0.57917,FeCrCo_m22_4.98102e-26_m33_5.68588e-27_m23_-8.30169e-28_k_1.7e-14.png,0.47036,1
1.49431e-25,5.68588e-27,-8.30169e-28,7e-15,0.10883,0.59435,FeCrCo_m22_1.49431e-25_m33_5.68588e-27_m23_-8.30169e-28_k_7e-15.png,0.48552,1
4.9810200000000003e-26,5.68588e-27,-8.30169e-28,1.9e-14,0.1088,0.57844,FeCrCo_m22_4.98102e-26_m33_5.68588e-27_m23_-8.30169e-28_k_1.9e-14.png,0.46964,1
1.2452600000000001e-24,5.68588e-27,-8.30169e-28,8e-15,0.11263,0.5995,FeCrCo_m22_1.24526e-24_m33_5.68588e-27_m23_-8.30169e-28_k_8e-15.png,0.48687,1
7.471530000000001e-26,5.68588e-27,-8.30169e-28,1.4e-14,0.10817,0.58514,FeCrCo_m22_7.47153e-26_m33_5.68588e-27_m23_-8.30169e-28_k_1.4e-14.png,0.47697,1
4.9810199999999994e-27,5.68588e-27,-8.30169e-28,7e-15,0.14177,0.55405,FeCrCo_m22_4.98102e-27_m33_5.68588e-27_m23_-8.30169e-28_k_7e-15.png,0.41228,1
2.4905099999999997e-27,5.68588e-27,-8.30169e-28,5e-15,0.31473,0.48393,FeCrCo_m22_2.49051e-27_m33_5.68588e-27_m23_-8.30169e-28_k_5e-15.png,0.1692,1
1.9924100000000002e-26,5.68588e-27,-8.30169e-28,1.8e-14,0.20906,0.51132,FeCrCo_m22_1.99241e-26_m33_5.68588e-27_m23_-8.30169e-28_k_1.8e-14.png,0.30226,1
7.47153e-25,5.68588e-27,-8.30169e-28,7e-14,0.1107,0.54774,FeCrCo_m22_7.47153e-25_m33_5.68588e-27_m23_-8.30169e-28_k_7e-14.png,0.43704,1
1.49431e-25,5.68588e-27,-8.30169e-28,9e-15,0.10805,0.59147,FeCrCo_m22_1.49431e-25_m33_5.68588e-27_m23_-8.30169e-28_k_9e-15.png,0.48342,1
1.49431e-25,5.68588e-27,-8.30169e-28,2e-15,0.11161,0.59834,FeCrCo_m22_1.49431e-25_m33_5.68588e-27_m23_-8.30169e-28_k_2e-15.png,0.48673,1
1.99241e-24,5.68588e-27,-8.30169e-28,5e-15,0.11466,0.59313,FeCrCo_m22_1.99241e-24_m33_5.68588e-27_m23_-8.30169e-28_k_5e-15.png,0.47847,1
1.2452600000000001e-24,5.68588e-27,-8.30169e-28,1.9e-14,0.10851,0.59289,FeCrCo_m22_1.24526e-24_m33_5.68588e-27_m23_-8.30169e-28_k_1.9e-14.png,0.48438,1
7.47153e-25,5.68588e-27,-8.30169e-28,1e-14,0.11075,0.59509,FeCrCo_m22_7.47153e-25_m33_5.68588e-27_m23_-8.30169e-28_k_1e-14.png,0.48434,1
2.4905100000000002e-26,5.68588e-27,-8.30169e-28,2e-15,0.10918,0.58808,FeCrCo_m22_2.49051e-26_m33_5.68588e-27_m23_-8.30169e-28_k_2e-15.png,0.4789,1
2.49051e-24,5.68588e-27,-8.30169e-28,8e-15,0.11318,0.60257,FeCrCo_m22_2.49051e-24_m33_5.68588e-27_m23_-8.30169e-28_k_8e-15.png,0.48939,1
1.2452600000000001e-24,5.68588e-27,-8.30169e-28,7e-15,0.11294,0.59971,FeCrCo_m22_1.24526e-24_m33_5.68588e-27_m23_-8.30169e-28_k_7e-15.png,0.48677,1
1.9924100000000002e-26,5.68588e-27,-8.30169e-28,7e-15,0.10958,0.57823,FeCrCo_m22_1.99241e-26_m33_5.68588e-27_m23_-8.30169e-28_k_7e-15.png,0.46865,1
9.96204e-25,5.68588e-27,-8.30169e-28,1.1e-14,0.11225,0.59322,FeCrCo_m22_9.96204e-25_m33_5.68588e-27_m23_-8.30169e-28_k_1.1e-14.png,0.48097,1
7.47153e-25,5.68588e-27,-8.30169e-28,1.4e-14,0.11017,0.59512,FeCrCo_m22_7.47153e-25_m33_5.68588e-27_m23_-8.30169e-28_k_1.4e-14.png,0.48495,1
1.4943100000000002e-24,5.68588e-27,-8.30169e-28,1.9e-14,0.1079,0.59125,FeCrCo_m22_1.49431e-24_m33_5.68588e-27_m23_-8.30169e-28_k_1.9e-14.png,0.48335,1
7.47153e-25,5.68588e-27,-8.30169e-28,9e-15,0.1114,0.59671,FeCrCo_m22_7.47153e-25_m33_5.68588e-27_m23_-8.30169e-28_k_9e-15.png,0.48531,1
4.98102e-25,5.68588e-27,-8.30169e-28,1.6e-14,0.10907,0.59228,FeCrCo_m22_4.98102e-25_m33_5.68588e-27_m23_-8.30169e-28_k_1.6e-14.png,0.48321,1
